epoch,ms,label,quality,raw_rms,filt_rms,hum_pct,D_abs,T_abs,A_abs,B_abs,G_abs,D_rel,T_rel,A_rel,B_rel,G_rel,A_B_ratio,T_A_ratio
6066,6065610,Neutral,good,1331.2,3.8,0.0,2357.483,5283.614,3589.820,12256.287,5732.199,0.0807,0.1808,0.1229,0.4195,0.1962,0.293,1.472
6067,6066610,Neutral,good,1331.5,3.1,0.0,6954.225,3470.689,6376.609,1110.990,2071.088,0.3480,0.1737,0.3191,0.0556,0.1036,5.740,0.544
6068,6067609,Neutral,good,1331.4,3.0,0.0,3892.906,2821.680,1489.426,2777.577,1394.676,0.3145,0.2280,0.1203,0.2244,0.1127,0.536,1.894
6069,6068609,Neutral,good,1332.4,3.8,0.0,7202.435,8171.482,4776.468,4222.504,1594.965,0.2774,0.3147,0.1839,0.1626,0.0614,1.131,1.711
6070,6069609,Neutral,good,1332.1,3.2,0.0,1479.449,4104.288,4577.537,8756.622,1317.940,0.0731,0.2028,0.2262,0.4327,0.0651,0.523,0.897
6071,6070609,Neutral,good,1332.6,3.7,0.0,1349.077,402.158,1169.720,4007.136,4534.616,0.1177,0.0351,0.1020,0.3496,0.3956,0.292,0.344
6072,6071609,Neutral,good,1333.6,4.0,0.0,12611.211,12397.816,6791.736,10405.498,2013.586,0.2852,0.2804,0.1536,0.2353,0.0455,0.653,1.825
6073,6072609,Neutral,good,1333.1,4.0,0.0,1910.466,3589.517,2485.429,3637.105,1871.273,0.1416,0.2660,0.1842,0.2695,0.1387,0.683,1.444
6074,6073609,Neutral,good,1332.2,3.3,0.0,4711.674,4838.500,6509.927,3643.160,3294.389,0.2049,0.2104,0.2831,0.1584,0.1432,1.787,0.743
6075,6074609,Neutral,good,1332.5,3.1,0.0,15132.970,7611.058,2481.720,2939.514,2021.317,0.5013,0.2521,0.0822,0.0974,0.0670,0.844,3.067
6076,6075609,Neutral,good,1332.3,3.6,0.0,8738.802,9926.400,1495.913,3291.039,1410.351,0.3515,0.3993,0.0602,0.1324,0.0567,0.455,6.636
6077,6076609,Neutral,good,1332.3,4.2,0.0,11149.028,4771.722,699.764,8460.359,11662.515,0.3034,0.1299,0.0190,0.2303,0.3174,0.083,6.819
6078,6077609,Neutral,good,1332.7,3.8,0.0,2248.544,8343.753,12054.469,14721.173,5901.740,0.0520,0.1928,0.2786,0.3402,0.1364,0.819,0.692
6079,6078609,Neutral,good,1333.3,4.6,0.0,16691.217,12954.001,6955.471,10435.398,6399.037,0.3124,0.2424,0.1302,0.1953,0.1198,0.667,1.862
6080,6079609,Neutral,good,1332.6,3.0,0.0,3604.669,2264.378,1935.615,10151.718,1931.087,0.1813,0.1139,0.0973,0.5105,0.0971,0.191,1.170
6081,6080609,Neutral,good,1333.0,3.5,0.0,2048.819,1394.146,4755.741,4980.403,3510.180,0.1228,0.0835,0.2850,0.2984,0.2103,0.955,0.293
6082,6081609,Neutral,good,1331.0,4.7,0.0,2675.426,2456.267,2396.093,34001.836,2734.823,0.0604,0.0555,0.0541,0.7682,0.0618,0.070,1.025
6083,6082608,Neutral,good,1331.8,4.0,0.0,2890.129,6298.604,5382.487,7896.089,6429.058,0.1000,0.2180,0.1863,0.2733,0.2225,0.682,1.170
6084,6083608,Neutral,good,1331.0,3.2,0.0,1492.590,999.127,471.877,2453.727,3417.488,0.1689,0.1131,0.0534,0.2777,0.3868,0.192,2.117
6085,6084608,Neutral,good,1331.5,3.4,0.0,4060.536,1090.938,1808.431,5289.684,2406.810,0.2770,0.0744,0.1234,0.3609,0.1642,0.342,0.603
6086,6085608,Neutral,good,1332.0,3.5,0.0,17160.021,2669.359,1422.123,1520.599,1635.774,0.7031,0.1094,0.0583,0.0623,0.0670,0.935,1.877
6087,6086608,Neutral,good,1330.9,3.6,0.0,16972.703,11597.438,1290.867,3371.606,1121.023,0.4941,0.3376,0.0376,0.0981,0.0326,0.383,8.984
6088,6087608,Neutral,good,1331.2,3.5,0.0,971.095,1348.507,1394.401,5048.251,3488.944,0.0793,0.1101,0.1138,0.4121,0.2848,0.276,0.967
6089,6088608,Neutral,good,1331.5,3.8,0.0,1380.592,1430.562,1393.117,15095.136,3789.409,0.0598,0.0620,0.0603,0.6538,0.1641,0.092,1.027
6090,6089608,Neutral,good,1332.6,3.3,0.0,3972.808,4102.111,5871.677,1320.372,1393.554,0.2385,0.2462,0.3524,0.0793,0.0836,4.447,0.699
6091,6090608,Neutral,good,1332.8,3.9,0.0,14840.758,6803.978,5233.669,24005.967,1142.552,0.2853,0.1308,0.1006,0.4614,0.0220,0.218,1.300
6092,6091608,Neutral,good,1331.2,3.8,0.0,1401.802,1485.130,1526.897,7239.307,1174.604,0.1093,0.1158,0.1190,0.5643,0.0916,0.211,0.973
6093,6092608,Neutral,good,1332.7,3.9,0.0,4378.287,13051.741,13244.618,4454.586,5468.417,0.1078,0.3215,0.3262,0.1097,0.1347,2.973,0.985
6094,6093608,Neutral,good,1331.6,3.5,0.0,2391.012,1713.970,1333.871,9732.062,1444.378,0.1439,0.1032,0.0803,0.5857,0.0869,0.137,1.285
6095,6094608,Neutral,good,1332.0,2.7,0.0,1209.675,662.069,1401.690,3730.991,2046.118,0.1337,0.0732,0.1549,0.4122,0.2261,0.376,0.472
6096,6095608,Neutral,good,1332.2,3.8,0.0,5828.771,4455.256,4746.850,15259.255,1161.424,0.1853,0.1417,0.1509,0.4852,0.0369,0.311,0.939
6097,6096607,Neutral,good,1332.9,3.4,0.0,2021.801,8536.723,3959.206,7189.422,3108.840,0.0815,0.3440,0.1595,0.2897,0.1253,0.551,2.156
6098,6097608,Neutral,good,1332.0,3.2,0.0,3535.204,1952.110,2555.021,9859.849,10696.323,0.1236,0.0683,0.0893,0.3448,0.3740,0.259,0.764
6099,6098607,Neutral,good,1332.2,3.8,0.0,4489.962,3993.536,1990.907,12922.321,4556.851,0.1606,0.1429,0.0712,0.4623,0.1630,0.154,2.006
6100,6099607,Neutral,good,1332.2,3.0,0.0,8233.337,9028.816,2101.388,3542.758,4514.327,0.3003,0.3293,0.0766,0.1292,0.1646,0.593,4.297
6101,6100607,Neutral,good,1332.4,3.9,0.0,3322.467,18121.592,11592.891,12250.137,1940.917,0.0703,0.3837,0.2455,0.2594,0.0411,0.946,1.563
6102,6101607,Neutral,good,1332.6,3.4,0.0,6726.774,3200.042,1767.187,5427.010,2302.433,0.3463,0.1648,0.0910,0.2794,0.1185,0.326,1.811
6103,6102607,Neutral,good,1332.0,4.1,0.0,6610.024,12284.403,7736.253,4860.226,1818.179,0.1984,0.3688,0.2323,0.1459,0.0546,1.592,1.588
6104,6103607,Neutral,good,1332.3,3.4,0.0,1954.942,4192.529,5453.287,5101.942,3972.237,0.0946,0.2028,0.2638,0.2468,0.1921,1.069,0.769
6105,6104607,Neutral,good,1332.9,3.7,0.0,1729.626,4965.884,4952.261,4934.569,490.489,0.1013,0.2909,0.2901,0.2890,0.0287,1.004,1.003
6106,6105607,Neutral,good,1332.4,3.8,0.0,2172.977,8955.873,4369.610,19466.600,1587.427,0.0594,0.2450,0.1195,0.5326,0.0434,0.224,2.050
6107,6106607,Neutral,good,1333.1,4.3,0.0,9511.065,9905.503,2954.290,3372.505,2211.258,0.3402,0.3543,0.1057,0.1206,0.0791,0.876,3.353
6108,6107607,Neutral,good,1333.2,4.3,0.0,1682.030,5849.168,6287.924,3754.408,1760.010,0.0870,0.3025,0.3252,0.1942,0.0910,1.675,0.930
6109,6108607,Neutral,good,1333.6,3.1,0.0,4498.345,3195.213,5072.628,5604.418,5930.365,0.1851,0.1315,0.2087,0.2306,0.2440,0.905,0.630
6110,6109607,Neutral,good,1332.3,3.6,0.0,5903.435,3941.238,283.250,6064.278,1540.213,0.3329,0.2223,0.0160,0.3420,0.0869,0.047,13.914
6111,6110607,Neutral,good,1332.1,3.0,0.0,4189.702,643.410,874.595,1564.955,2445.607,0.4311,0.0662,0.0900,0.1610,0.2517,0.559,0.736
6112,6111607,Neutral,good,1332.6,3.7,0.0,4458.126,1083.335,1874.966,2713.276,1273.569,0.3910,0.0950,0.1644,0.2379,0.1117,0.691,0.578
6113,6112606,Neutral,good,1332.9,4.6,0.0,22676.611,17477.346,13065.912,25239.430,3012.163,0.2783,0.2145,0.1604,0.3098,0.0370,0.518,1.338
6114,6113606,Neutral,good,1333.0,2.9,0.0,377.035,875.830,1769.615,9002.577,2312.010,0.0263,0.0611,0.1234,0.6279,0.1613,0.197,0.495
6115,6114606,Neutral,good,1332.6,3.5,0.0,8305.721,6610.534,3478.416,3742.972,2458.386,0.3377,0.2688,0.1414,0.1522,0.1000,0.929,1.900
6116,6115606,Neutral,good,1333.5,3.5,0.0,470.445,1567.846,2091.300,17222.488,1883.623,0.0202,0.0675,0.0900,0.7412,0.0811,0.121,0.750
6117,6116606,Neutral,good,1332.6,4.0,0.0,16938.980,13165.486,8245.643,1602.385,3090.071,0.3935,0.3059,0.1916,0.0372,0.0718,5.146,1.597
6118,6117606,Neutral,good,1332.1,3.4,0.0,12064.266,8851.659,8157.830,7563.955,2456.961,0.3086,0.2264,0.2087,0.1935,0.0628,1.079,1.085
6119,6118606,Neutral,good,1332.3,3.5,0.0,1847.759,542.619,6254.616,10276.447,3863.953,0.0811,0.0238,0.2745,0.4510,0.1696,0.609,0.087
6120,6119606,Neutral,good,1332.1,3.5,0.0,656.613,605.844,2023.344,19402.104,12961.382,0.0184,0.0170,0.0568,0.5442,0.3636,0.104,0.299
6121,6120606,Neutral,good,1332.6,3.7,0.0,5265.684,1763.994,5732.239,5196.898,666.741,0.2827,0.0947,0.3078,0.2790,0.0358,1.103,0.308
6122,6121606,Neutral,good,1332.7,3.0,0.0,1715.346,1959.576,1868.106,6693.166,2080.128,0.1198,0.1369,0.1305,0.4675,0.1453,0.279,1.049
6123,6122606,Neutral,good,1332.8,2.8,0.0,329.439,160.209,4371.801,3833.196,1508.284,0.0323,0.0157,0.4285,0.3757,0.1478,1.141,0.037
6124,6123606,Neutral,good,1332.2,3.1,0.0,5619.327,5412.198,3486.185,3014.751,1762.452,0.2912,0.2805,0.1807,0.1562,0.0913,1.156,1.552
6125,6124606,Neutral,good,1331.4,4.0,0.0,4701.096,4503.851,5207.464,7370.595,5586.081,0.1718,0.1646,0.1903,0.2693,0.2041,0.707,0.865
6126,6125606,Neutral,good,1332.2,3.4,0.0,2118.095,8136.007,2392.655,4698.693,5330.769,0.0934,0.3588,0.1055,0.2072,0.2351,0.509,3.400
6127,6126606,Neutral,good,1331.6,2.8,0.0,242.098,1889.059,2427.741,5560.643,978.700,0.0218,0.1702,0.2188,0.5010,0.0882,0.437,0.778
6128,6127606,Neutral,good,1332.3,4.3,0.0,10916.738,14405.577,16212.847,20869.578,2157.865,0.1691,0.2231,0.2511,0.3232,0.0334,0.777,0.889
6129,6128605,Neutral,good,1332.6,2.9,0.0,972.920,758.264,813.250,3453.755,1467.432,0.1303,0.1016,0.1089,0.4626,0.1966,0.235,0.932
6130,6129605,Neutral,good,1332.4,3.2,0.0,818.209,4769.084,5426.319,4062.456,1680.012,0.0488,0.2846,0.3238,0.2424,0.1003,1.336,0.879
6131,6130605,Neutral,good,1333.2,3.1,0.0,3140.055,1673.943,2504.819,1152.910,2204.837,0.2941,0.1568,0.2346,0.1080,0.2065,2.173,0.668
6132,6131605,Neutral,good,1333.2,3.8,0.0,4829.629,13746.766,14800.096,3688.339,1547.550,0.1251,0.3560,0.3833,0.0955,0.0401,4.013,0.929
6133,6132605,Neutral,good,1332.5,3.7,0.0,4475.255,14753.620,13802.650,6761.733,1902.383,0.1073,0.3538,0.3310,0.1622,0.0456,2.041,1.069
6134,6133605,Neutral,good,1333.0,3.2,0.0,4180.503,3908.678,617.995,4506.735,1218.350,0.2897,0.2708,0.0428,0.3123,0.0844,0.137,6.325
6135,6134605,Neutral,good,1333.3,3.8,0.0,7323.321,8421.249,7347.877,9593.708,2233.669,0.2097,0.2412,0.2104,0.2747,0.0640,0.766,1.146
6136,6135605,Neutral,good,1333.3,3.1,0.0,4514.987,195.894,450.239,3038.604,2801.744,0.4104,0.0178,0.0409,0.2762,0.2547,0.148,0.435
6137,6136605,Neutral,good,1333.0,3.3,0.0,5541.316,4574.859,1947.589,3519.942,4322.884,0.2784,0.2298,0.0978,0.1768,0.2172,0.553,2.349
6138,6137605,Neutral,good,1332.6,3.0,0.0,3103.915,3184.099,3343.467,2132.166,3504.479,0.2033,0.2085,0.2190,0.1396,0.2295,1.568,0.952
6139,6138605,Neutral,good,1331.8,4.6,0.0,3788.511,6730.017,9939.593,6570.239,3987.786,0.1221,0.2170,0.3205,0.2118,0.1286,1.513,0.677
6140,6139605,Neutral,good,1333.2,3.3,0.0,2139.086,668.103,1035.389,5632.216,1213.031,0.2001,0.0625,0.0969,0.5270,0.1135,0.184,0.645
6141,6140605,Neutral,good,1332.6,3.8,0.0,975.866,1360.900,4166.830,2713.756,1969.923,0.0872,0.1216,0.3725,0.2426,0.1761,1.535,0.327
6142,6141605,Neutral,good,1333.2,4.0,0.0,4224.605,12105.244,10900.821,5555.057,2946.198,0.1182,0.3388,0.3051,0.1555,0.0825,1.962,1.110
6143,6142605,Neutral,good,1332.7,3.6,0.0,850.414,6667.750,8861.680,13327.377,6402.202,0.0236,0.1847,0.2454,0.3691,0.1773,0.665,0.752
6144,6143605,Neutral,good,1332.7,3.7,0.0,4241.861,2804.491,2047.949,4676.328,1992.504,0.2691,0.1779,0.1299,0.2967,0.1264,0.438,1.369
6145,6144604,Neutral,good,1333.0,3.5,0.0,1362.414,7944.531,8871.884,5223.502,1513.399,0.0547,0.3189,0.3561,0.2096,0.0607,1.698,0.895
6146,6145604,Neutral,good,1332.6,3.0,0.0,7003.278,12761.683,4729.486,9308.701,3884.697,0.1858,0.3386,0.1255,0.2470,0.1031,0.508,2.698
6147,6146604,Neutral,good,1332.5,2.9,0.0,2022.985,3850.855,1886.137,9589.794,1860.538,0.1053,0.2005,0.0982,0.4992,0.0969,0.197,2.042
6148,6147604,Neutral,good,1332.6,3.0,0.0,1708.872,10275.261,5817.071,8039.711,4409.837,0.0565,0.3397,0.1923,0.2658,0.1458,0.724,1.766
6149,6148604,Neutral,good,1331.9,3.3,0.0,4852.247,6858.524,3991.155,8223.901,2123.529,0.1863,0.2633,0.1532,0.3157,0.0815,0.485,1.718
6150,6149604,Neutral,good,1332.7,3.2,0.0,9427.009,4128.738,4406.558,1873.366,1251.080,0.4471,0.1958,0.2090,0.0888,0.0593,2.352,0.937
6151,6150604,Neutral,good,1332.6,3.4,0.0,4555.988,667.638,825.342,4583.847,1651.019,0.3709,0.0544,0.0672,0.3732,0.1344,0.180,0.809
6152,6151604,Neutral,good,1332.5,3.4,0.0,1278.636,3032.675,2682.553,4682.304,2442.138,0.0906,0.2148,0.1900,0.3316,0.1730,0.573,1.131
6153,6152604,Neutral,good,1332.1,3.7,0.0,5615.572,5724.229,4987.315,5167.157,894.682,0.2508,0.2557,0.2228,0.2308,0.0400,0.965,1.148
6154,6153604,Neutral,good,1332.5,3.5,0.0,2726.474,2149.262,2314.876,6061.215,1343.428,0.1868,0.1473,0.1586,0.4153,0.0920,0.382,0.928
6155,6154604,Neutral,good,1331.6,3.8,0.0,5285.160,11786.508,3006.454,2500.367,2654.578,0.2095,0.4671,0.1191,0.0991,0.1052,1.202,3.920
6156,6155604,Neutral,good,1332.0,3.6,0.0,14088.949,7939.476,3052.261,9007.737,1584.223,0.3950,0.2226,0.0856,0.2525,0.0444,0.339,2.601
6157,6156604,Neutral,good,1332.5,3.4,0.0,6775.623,6581.104,5038.810,2564.086,2881.087,0.2842,0.2760,0.2114,0.1076,0.1208,1.965,1.306
6158,6157604,Neutral,good,1332.3,4.1,0.0,4613.096,9441.783,6553.180,6233.384,5190.399,0.1440,0.2948,0.2046,0.1946,0.1620,1.051,1.441
6159,6158604,Neutral,good,1332.2,3.3,0.0,8874.425,11029.286,2027.438,1388.575,1372.056,0.3594,0.4467,0.0821,0.0562,0.0556,1.460,5.440
6160,6159603,Neutral,good,1332.8,2.9,0.0,973.122,4627.960,3607.226,1520.812,1325.229,0.0807,0.3839,0.2992,0.1262,0.1099,2.372,1.283
6161,6160603,Neutral,good,1332.8,3.4,0.0,18419.584,9483.504,4542.615,1499.413,2288.246,0.5084,0.2617,0.1254,0.0414,0.0632,3.030,2.088
6162,6161603,Neutral,good,1332.3,3.9,0.0,1069.609,6893.220,4540.642,6020.250,8931.033,0.0390,0.2511,0.1654,0.2193,0.3253,0.754,1.518
6163,6162603,Neutral,good,1332.2,3.4,0.0,9288.498,11125.858,7786.481,4905.449,1534.484,0.2681,0.3212,0.2248,0.1416,0.0443,1.587,1.429
6164,6163603,Neutral,good,1332.9,4.0,0.0,13931.358,2552.592,1495.767,36687.602,2333.327,0.2444,0.0448,0.0262,0.6436,0.0409,0.041,1.707
6165,6164603,Neutral,good,1332.4,3.7,0.0,4036.342,3170.213,2906.769,3123.203,2075.442,0.2636,0.2070,0.1898,0.2040,0.1355,0.931,1.091
6166,6165603,Neutral,good,1332.5,3.6,0.0,9649.540,9524.168,1875.241,1801.030,354.973,0.4158,0.4104,0.0808,0.0776,0.0153,1.041,5.079
6167,6166603,Neutral,good,1331.5,3.8,0.0,11733.734,9210.988,3949.229,1750.919,4454.128,0.3773,0.2962,0.1270,0.0563,0.1432,2.256,2.332
6168,6167603,Neutral,good,1332.4,3.3,0.0,3699.515,5319.921,3003.742,3180.672,5433.525,0.1793,0.2578,0.1455,0.1541,0.2633,0.944,1.771
6169,6168603,Neutral,good,1331.5,3.6,0.0,601.344,744.386,1746.627,3267.680,842.985,0.0835,0.1033,0.2425,0.4537,0.1170,0.535,0.426
6170,6169603,Neutral,good,1331.3,2.9,0.0,4721.264,736.740,651.503,2080.461,1612.284,0.4817,0.0752,0.0665,0.2122,0.1645,0.313,1.131
6171,6170603,Neutral,good,1331.6,3.5,0.0,1023.602,2450.786,2405.577,6624.335,1249.354,0.0744,0.1782,0.1749,0.4816,0.0908,0.363,1.019
6172,6171603,Neutral,good,1332.1,3.8,0.0,1359.199,1241.325,616.322,2097.165,1387.205,0.2028,0.1852,0.0920,0.3130,0.2070,0.294,2.014
6173,6172603,Neutral,good,1332.3,3.2,0.0,870.926,543.377,356.581,3132.385,1835.591,0.1292,0.0806,0.0529,0.4648,0.2724,0.114,1.524
6174,6173603,Neutral,good,1332.0,4.0,0.0,7757.506,12606.054,3660.693,15933.511,1597.552,0.1867,0.3034,0.0881,0.3834,0.0384,0.230,3.444
6175,6174603,Neutral,good,1332.0,2.8,0.0,2999.697,2973.703,3903.536,5155.490,1066.056,0.1863,0.1847,0.2425,0.3202,0.0662,0.757,0.762
6176,6175603,Neutral,good,1332.1,3.0,0.0,2293.720,1973.754,438.617,3095.409,1218.288,0.2543,0.2188,0.0486,0.3432,0.1351,0.142,4.500
6177,6176602,Neutral,good,1333.0,3.3,0.0,5515.113,898.117,883.571,2637.340,977.550,0.5054,0.0823,0.0810,0.2417,0.0896,0.335,1.016
6178,6177602,Neutral,good,1333.3,2.7,0.0,1201.286,4614.975,1731.481,2029.715,1628.409,0.1072,0.4118,0.1545,0.1811,0.1453,0.853,2.665
6179,6178602,Neutral,good,1332.6,3.7,0.0,8575.888,5641.562,4315.989,3842.504,889.211,0.3686,0.2425,0.1855,0.1652,0.0382,1.123,1.307
6180,6179602,Neutral,good,1332.7,3.5,0.0,4310.050,809.176,1225.823,5400.894,1248.694,0.3317,0.0623,0.0943,0.4156,0.0961,0.227,0.660
6181,6180602,Neutral,good,1333.2,3.6,0.0,2378.074,2273.941,1357.431,2321.803,3234.012,0.2056,0.1966,0.1174,0.2008,0.2796,0.585,1.675
6182,6181602,Neutral,good,1333.3,3.6,0.0,15705.143,19325.320,7724.110,8763.506,5959.514,0.2732,0.3362,0.1344,0.1525,0.1037,0.881,2.502
6183,6182602,Neutral,good,1333.7,2.8,0.0,535.956,1537.820,1938.729,7682.983,1629.308,0.0402,0.1154,0.1455,0.5766,0.1223,0.252,0.793
6184,6183602,Neutral,good,1332.7,3.6,0.0,3962.279,3200.751,4659.203,2843.370,1447.684,0.2459,0.1986,0.2892,0.1765,0.0898,1.639,0.687
6185,6184602,Neutral,good,1332.5,3.9,0.0,3583.701,4289.402,3896.792,4846.881,7063.747,0.1513,0.1811,0.1646,0.2047,0.2983,0.804,1.101
6186,6185602,Neutral,good,1332.7,3.6,0.0,2757.764,2775.997,2433.881,3734.607,6412.753,0.1522,0.1532,0.1344,0.2062,0.3540,0.652,1.141
6187,6186602,Neutral,good,1332.5,4.3,0.0,53053.664,5130.784,2341.977,8980.835,9279.788,0.6734,0.0651,0.0297,0.1140,0.1178,0.261,2.191
6188,6187602,Neutral,good,1333.0,3.8,0.0,10288.134,2904.537,4837.903,7977.356,2595.819,0.3597,0.1015,0.1691,0.2789,0.0908,0.606,0.600
6189,6188602,Neutral,good,1332.5,4.1,0.0,2622.183,7570.250,2485.297,11517.366,2802.667,0.0971,0.2804,0.0921,0.4266,0.1038,0.216,3.046
6190,6189602,Neutral,good,1332.4,3.7,0.0,4391.263,2304.723,521.285,5181.740,3273.374,0.2802,0.1471,0.0333,0.3306,0.2089,0.101,4.421
6191,6190602,Neutral,good,1333.1,3.5,0.0,2305.267,727.513,711.883,5484.565,1817.412,0.2087,0.0659,0.0644,0.4965,0.1645,0.130,1.022
6192,6191602,Neutral,good,1332.5,3.4,0.0,1439.438,3161.652,2278.033,9144.106,1560.074,0.0819,0.1798,0.1296,0.5200,0.0887,0.249,1.388
6193,6192601,Neutral,good,1332.1,3.7,0.0,2616.153,3255.557,1521.787,4279.426,5226.501,0.1548,0.1926,0.0900,0.2532,0.3093,0.356,2.139
6194,6193601,Neutral,good,1332.4,3.4,0.0,9734.959,2792.758,828.062,3271.104,818.517,0.5580,0.1601,0.0475,0.1875,0.0469,0.253,3.373
6195,6194601,Neutral,good,1331.7,3.4,0.0,1227.493,4489.537,3477.617,3146.130,1178.250,0.0908,0.3321,0.2572,0.2327,0.0872,1.105,1.291
6196,6195601,Neutral,good,1332.3,3.6,0.0,2447.307,1503.294,3047.055,8069.816,5557.560,0.1187,0.0729,0.1477,0.3913,0.2695,0.378,0.493
6197,6196601,Neutral,good,1332.6,3.9,0.0,28246.510,10330.590,5301.504,5544.994,3404.558,0.5347,0.1956,0.1004,0.1050,0.0644,0.956,1.949
6198,6197601,Neutral,good,1333.3,3.4,0.0,5968.096,9120.427,3676.012,5686.714,3397.456,0.2143,0.3275,0.1320,0.2042,0.1220,0.646,2.481
6199,6198601,Neutral,good,1333.0,3.5,0.0,2527.945,7095.963,3399.426,2391.773,874.468,0.1552,0.4356,0.2087,0.1468,0.0537,1.421,2.087
6200,6199601,Neutral,good,1331.8,3.6,0.0,8260.921,3080.832,4396.793,4207.959,1585.587,0.3837,0.1431,0.2042,0.1954,0.0736,1.045,0.701
6201,6200601,Neutral,good,1332.4,4.1,0.0,2813.408,2095.770,3828.856,12822.049,1547.260,0.1218,0.0907,0.1657,0.5549,0.0670,0.299,0.547
6202,6201601,Neutral,good,1331.9,3.4,0.0,2903.743,2287.122,2468.456,1250.078,2208.897,0.2612,0.2057,0.2220,0.1124,0.1987,1.975,0.927
6203,6202601,Neutral,good,1332.8,3.9,0.0,12772.100,12283.201,5695.463,5407.377,1151.959,0.3423,0.3292,0.1527,0.1449,0.0309,1.053,2.157
6204,6203601,Neutral,good,1332.3,3.3,0.0,11413.439,9761.742,10099.920,11901.765,855.370,0.2592,0.2217,0.2294,0.2703,0.0194,0.849,0.967
6205,6204601,Neutral,good,1332.4,3.9,0.0,12135.145,3251.789,4611.047,2912.076,1357.599,0.5001,0.1340,0.1900,0.1200,0.0559,1.583,0.705
6206,6205601,Neutral,good,1332.8,3.3,0.0,3557.600,3035.959,1505.576,4687.446,1479.232,0.2494,0.2128,0.1055,0.3286,0.1037,0.321,2.016
6207,6206600,Neutral,good,1332.6,3.6,0.0,4905.469,7640.304,5589.708,11559.408,1810.089,0.1557,0.2425,0.1774,0.3669,0.0575,0.484,1.367
6208,6207600,Neutral,good,1332.8,3.2,0.0,1707.246,4181.329,3199.272,3687.515,3978.905,0.1019,0.2496,0.1910,0.2201,0.2375,0.868,1.307
6209,6208600,Neutral,good,1332.1,3.9,0.0,2140.651,317.107,1991.763,12705.773,886.853,0.1186,0.0176,0.1104,0.7042,0.0492,0.157,0.159
6210,6209600,Neutral,good,1331.9,3.8,0.0,334.762,1340.977,1358.319,8345.764,5210.761,0.0202,0.0808,0.0819,0.5030,0.3141,0.163,0.987
6211,6210600,Neutral,good,1330.9,3.5,0.0,4701.201,10643.775,10616.557,5339.690,2121.109,0.1407,0.3185,0.3176,0.1598,0.0635,1.988,1.003
6212,6211600,Neutral,good,1332.5,4.2,0.0,5761.885,3460.022,5043.692,4101.249,1020.201,0.2972,0.1785,0.2602,0.2115,0.0526,1.230,0.686
6213,6212600,Neutral,good,1332.9,4.0,0.0,964.561,967.902,610.207,3439.737,1758.047,0.1246,0.1250,0.0788,0.4444,0.2271,0.177,1.586
6214,6213600,Neutral,good,1332.7,3.5,0.0,5134.000,2169.903,2312.399,6804.932,631.718,0.3011,0.1272,0.1356,0.3990,0.0370,0.340,0.938
6215,6214600,Neutral,good,1332.3,3.2,0.0,2610.181,1196.572,4704.557,2839.537,885.443,0.2133,0.0978,0.3845,0.2321,0.0724,1.657,0.254
6216,6215600,Neutral,good,1331.8,3.7,0.0,13177.719,4364.384,5961.020,3397.110,1336.297,0.4667,0.1546,0.2111,0.1203,0.0473,1.755,0.732
6217,6216600,Neutral,good,1332.4,3.3,0.0,2758.573,1169.065,3543.364,3389.655,1079.172,0.2310,0.0979,0.2968,0.2839,0.0904,1.045,0.330
6218,6217600,Neutral,good,1331.9,3.4,0.0,5159.163,2879.091,2393.920,6273.416,1517.200,0.2831,0.1580,0.1314,0.3443,0.0833,0.382,1.203
6219,6218600,Neutral,good,1332.7,3.6,0.0,2833.826,2707.850,2022.187,4247.963,4724.763,0.1714,0.1637,0.1223,0.2569,0.2857,0.476,1.339
6220,6219600,Neutral,good,1332.8,3.2,0.0,863.582,2284.921,2281.208,9319.424,1983.677,0.0516,0.1366,0.1363,0.5570,0.1186,0.245,1.002
6221,6220600,Neutral,good,1332.1,3.4,0.0,8575.480,6073.540,6145.507,12300.588,6090.785,0.2188,0.1550,0.1568,0.3139,0.1554,0.500,0.988
6222,6221600,Neutral,good,1332.6,3.8,0.0,5799.332,2826.058,2679.113,2270.292,607.482,0.4089,0.1993,0.1889,0.1601,0.0428,1.180,1.055
6223,6222599,Neutral,good,1332.4,3.5,0.0,1580.892,11525.344,10374.897,4970.751,4263.048,0.0483,0.3523,0.3171,0.1519,0.1303,2.087,1.111
6224,6223599,Neutral,good,1333.4,3.9,0.0,4320.837,12691.095,15820.941,5590.498,3585.532,0.1029,0.3021,0.3766,0.1331,0.0854,2.830,0.802
6225,6224599,Neutral,good,1332.7,3.6,0.0,6434.498,2384.757,1220.534,5436.713,1662.383,0.3754,0.1391,0.0712,0.3172,0.0970,0.224,1.954
6226,6225599,Neutral,good,1332.4,3.0,0.0,4046.303,691.152,818.012,5617.477,1960.913,0.3081,0.0526,0.0623,0.4277,0.1493,0.146,0.845
6227,6226599,Neutral,good,1333.0,3.7,0.0,17631.344,16336.200,8040.943,9717.723,3415.498,0.3197,0.2963,0.1458,0.1762,0.0619,0.827,2.032
6228,6227599,Neutral,good,1332.9,3.4,0.0,12782.363,2444.418,7542.542,28718.934,1735.859,0.2402,0.0459,0.1417,0.5396,0.0326,0.263,0.324
6229,6228599,Neutral,good,1332.1,3.4,0.0,2478.282,2333.101,3680.373,6202.175,2566.668,0.1436,0.1352,0.2132,0.3593,0.1487,0.593,0.634
